Time,Temperature (C),Humidity (%)
10:28:21,19.0,48.0
10:28:22,19.0,48.0
10:28:24,19.0,48.0
10:28:26,19.0,48.0
10:28:28,19.0,48.0
10:28:29,19.0,48.0
10:28:31,19.0,48.0
10:28:32,19.0,48.0
10:28:34,19.0,48.0
10:28:35,19.0,48.0
10:28:37,19.0,48.0
10:28:38,19.0,48.0
10:28:40,19.0,48.0
10:28:41,19.0,49.0
10:28:43,19.0,48.0
10:28:45,19.0,48.0
10:28:46,19.0,48.0
10:28:48,19.0,48.0
10:28:49,19.0,48.0
10:28:51,19.0,48.0
10:28:53,19.0,48.0
10:28:54,19.0,48.0
10:28:56,19.0,48.0
10:28:58,19.0,48.0
10:29:00,19.0,48.0
10:29:01,19.0,48.0
10:29:03,19.0,48.0
10:29:04,19.0,48.0
10:29:06,19.0,48.0
10:29:07,19.0,48.0
10:29:09,19.0,48.0
10:29:11,19.0,48.0
10:29:12,19.0,48.0
10:29:14,19.0,48.0
10:29:15,19.0,48.0
10:29:17,19.0,48.0
10:29:18,19.0,48.0
10:29:20,19.0,48.0
10:29:21,19.0,48.0
10:29:23,19.0,48.0
10:29:24,19.0,48.0
10:29:26,19.0,48.0
10:29:27,19.0,48.0
10:29:29,19.0,48.0
10:29:30,19.0,48.0
10:29:32,19.0,48.0
10:29:34,19.0,48.0
10:29:36,19.0,48.0
10:29:37,19.0,48.0
10:29:39,19.0,48.0
10:29:40,19.0,48.0
10:29:42,19.0,48.0
10:29:43,19.0,48.0
10:29:45,19.0,48.0
10:29:46,19.0,48.0
10:29:48,19.0,48.0
10:29:49,19.0,48.0
10:29:51,19.0,48.0
10:29:52,19.0,48.0
10:29:54,19.0,48.0
10:29:55,19.0,48.0
10:29:57,19.0,48.0
10:29:58,19.0,48.0
10:30:00,19.0,48.0
10:30:01,19.0,48.0
10:30:03,19.0,48.0
10:30:05,19.0,48.0
10:30:06,19.0,48.0
10:30:08,19.0,48.0
10:30:10,19.0,48.0
10:30:11,19.0,48.0
10:30:13,19.0,48.0
10:30:14,19.0,48.0
10:30:16,19.0,48.0
10:30:17,19.0,48.0
10:30:19,19.0,48.0
10:30:20,19.0,48.0
10:30:22,19.0,48.0
10:30:23,19.0,48.0
10:30:25,19.0,49.0
10:30:26,19.0,48.0
10:30:28,19.0,48.0
10:30:30,19.0,48.0
10:30:31,19.0,48.0
10:30:33,19.0,48.0
10:30:34,19.0,48.0
10:30:36,19.0,47.0
10:30:37,19.0,48.0
10:30:39,19.0,48.0
10:30:40,19.0,48.0
10:30:42,19.0,48.0
10:30:43,19.0,48.0
10:30:45,19.0,48.0
10:30:46,19.0,48.0
10:30:48,19.0,48.0
10:30:49,19.0,48.0
10:30:51,19.0,48.0
10:30:52,19.0,48.0
10:30:54,19.0,48.0
10:30:55,19.0,48.0
10:30:57,19.0,48.0
10:30:59,19.0,48.0
10:31:00,19.0,48.0
10:31:02,19.0,49.0
10:31:03,19.0,48.0
10:31:05,19.0,48.0
10:31:06,19.0,48.0
10:31:08,19.0,48.0
10:31:10,19.0,48.0
10:31:11,19.0,48.0
10:31:13,19.0,48.0
10:31:15,19.0,48.0
10:31:16,19.0,48.0
10:31:18,19.0,48.0
10:31:19,19.0,48.0
10:31:21,19.0,48.0
10:31:22,19.0,48.0
10:31:25,19.0,48.0
10:31:26,19.0,48.0
10:31:28,19.0,48.0
10:31:29,19.0,48.0
10:31:31,19.0,48.0
10:31:32,19.0,48.0
10:31:34,19.0,48.0
10:31:35,19.0,48.0
10:31:37,19.0,48.0
10:31:39,19.0,48.0
10:31:40,19.0,48.0
10:31:42,19.0,48.0
10:31:43,19.0,48.0
10:31:45,19.0,48.0
10:31:46,19.0,48.0
10:31:48,19.0,49.0
10:31:50,19.0,48.0
10:31:51,19.0,48.0
10:31:53,19.0,48.0
10:31:54,19.0,48.0
10:31:56,19.0,48.0
10:31:57,19.0,49.0
10:31:59,19.0,48.0
10:32:00,19.0,48.0
10:32:02,19.0,48.0
10:32:03,19.0,48.0
10:32:05,19.0,48.0
10:32:06,19.0,48.0
10:32:08,19.0,48.0
10:32:09,19.0,48.0
10:32:11,19.0,49.0
10:32:12,19.0,49.0
10:32:14,19.0,48.0
10:32:15,19.0,49.0
10:32:17,19.0,48.0
10:32:19,19.0,49.0
10:32:21,19.0,48.0
10:32:22,19.0,48.0
10:32:24,19.0,48.0
10:32:25,19.0,49.0
10:32:27,19.0,48.0
10:32:28,19.0,48.0
10:32:30,19.0,49.0
10:32:31,19.0,49.0
10:32:33,19.0,49.0
10:32:34,19.0,49.0
10:32:36,19.0,49.0
10:32:37,19.0,49.0
10:32:39,19.0,49.0
10:32:40,19.0,49.0
10:32:42,19.0,49.0
10:32:43,19.0,49.0
10:32:46,19.0,49.0
10:32:47,19.0,48.0
10:32:49,19.0,48.0
10:32:50,19.0,49.0
10:32:52,19.0,48.0
10:32:54,19.0,48.0
10:32:56,19.0,48.0
10:32:57,19.0,48.0
10:32:59,19.0,48.0
10:33:00,19.0,48.0
10:33:02,19.0,49.0
10:33:04,19.0,49.0
10:33:05,19.0,48.0
10:33:07,19.0,48.0
10:33:09,19.0,48.0
10:33:10,19.0,49.0
10:33:12,19.0,49.0
10:33:14,19.0,49.0
10:33:16,19.0,48.0
10:33:17,19.0,48.0
10:33:19,19.0,48.0
10:33:20,19.0,49.0
10:33:22,19.0,49.0
10:33:24,19.0,48.0
10:33:25,19.0,48.0
10:33:27,19.0,48.0
10:33:28,19.0,48.0
10:33:30,19.0,48.0
10:33:31,19.0,49.0
10:33:33,19.0,49.0
10:33:35,19.0,49.0
10:33:37,19.0,49.0
10:33:38,19.0,48.0
10:33:40,19.0,49.0
10:33:41,19.0,49.0
10:33:44,19.0,48.0
10:33:45,19.0,48.0
10:33:47,19.0,48.0
10:33:48,19.0,49.0
10:33:50,19.0,49.0
10:33:52,19.0,48.0
10:33:53,19.0,49.0
10:33:55,19.0,49.0
10:33:56,19.0,49.0
10:33:59,19.0,49.0
10:34:00,19.0,48.0
10:34:02,19.0,49.0
10:34:04,19.0,49.0
10:34:06,19.0,49.0
10:34:07,19.0,48.0
10:34:09,19.0,49.0
10:34:10,19.0,49.0
10:34:12,19.0,49.0
10:34:13,19.0,49.0
10:34:15,19.0,49.0
10:34:16,19.0,49.0
10:34:18,19.0,49.0
10:34:19,19.0,49.0
10:34:21,19.0,49.0
10:34:23,19.0,49.0
10:34:24,19.0,49.0
10:34:26,19.0,49.0
10:34:27,19.0,49.0
10:34:29,19.0,49.0
10:34:30,19.0,49.0
10:34:32,19.0,49.0
10:34:33,19.0,49.0
10:34:35,19.0,49.0
10:34:36,19.0,49.0
10:34:38,19.0,49.0
10:34:40,19.0,48.0
10:34:41,19.0,49.0
10:34:43,19.0,49.0
10:34:44,19.0,49.0
10:34:46,19.0,49.0
10:34:47,19.0,49.0
10:34:49,19.0,49.0
10:34:51,19.0,49.0
10:34:53,19.0,48.0
10:34:54,19.0,49.0
10:34:56,19.0,49.0
10:34:57,19.0,49.0
10:34:59,19.0,49.0
10:35:00,19.0,49.0
10:35:02,19.0,49.0
10:35:03,19.0,49.0
10:35:05,19.0,49.0
10:35:06,19.0,49.0
10:35:08,19.0,49.0
10:35:09,19.0,49.0
10:35:11,19.0,49.0
10:35:12,19.0,49.0
10:35:14,19.0,49.0
10:35:17,19.0,48.0
10:35:19,19.0,48.0
10:35:20,19.0,49.0
10:35:22,19.0,49.0
10:35:24,19.0,49.0
10:35:25,19.0,48.0
10:35:27,19.0,49.0
10:35:28,19.0,49.0
10:35:30,19.0,49.0
10:35:31,19.0,49.0
10:35:33,19.0,49.0
10:35:34,19.0,49.0
10:35:36,19.0,49.0
10:35:37,19.0,49.0
10:35:39,19.0,49.0
10:35:40,19.0,49.0
10:35:43,19.0,49.0
10:35:44,19.0,48.0
10:35:46,19.0,49.0
10:35:47,19.0,49.0
10:35:49,19.0,49.0
10:35:50,19.0,49.0
10:35:53,19.0,48.0
10:35:54,19.0,48.0
10:35:56,19.0,49.0
10:35:57,19.0,49.0
10:35:59,19.0,49.0
10:36:00,19.0,49.0
10:36:02,19.0,49.0
10:36:03,19.0,49.0
10:36:05,19.0,49.0
10:36:06,19.0,49.0
10:36:09,19.0,49.0
10:36:10,19.0,48.0
10:36:12,19.0,49.0
10:36:14,19.0,49.0
10:36:15,19.0,48.0
10:36:17,19.0,49.0
10:36:18,19.0,49.0
10:36:20,19.0,49.0
10:36:21,19.0,49.0
10:36:23,19.0,49.0
10:36:24,19.0,49.0
10:36:26,19.0,49.0
10:36:27,19.0,49.0
10:36:29,19.0,49.0
10:36:30,19.0,49.0
10:36:32,19.0,49.0
10:36:34,19.0,49.0
10:36:35,19.0,49.0
10:36:37,19.0,49.0
10:36:38,19.0,49.0
10:36:40,19.0,49.0
10:36:41,19.0,49.0
10:36:43,19.0,49.0
10:36:45,19.0,48.0
10:36:47,19.0,48.0
10:36:48,19.0,49.0
10:36:50,19.0,49.0
10:36:51,19.0,50.0
10:36:53,19.0,49.0
10:36:54,19.0,49.0
10:36:56,19.0,49.0
10:36:57,19.0,49.0
10:36:59,19.0,49.0
10:37:01,19.0,49.0
10:37:03,19.0,48.0
10:37:04,19.0,49.0
10:37:06,19.0,49.0
10:37:08,19.0,48.0
10:37:09,19.0,49.0
10:37:11,19.0,49.0
10:37:12,19.0,49.0
10:37:14,19.0,49.0
10:37:16,19.0,49.0
10:37:18,19.0,49.0
10:37:19,19.0,48.0
10:37:21,19.0,49.0
10:37:22,19.0,49.0
10:37:24,19.0,49.0
10:37:26,19.0,49.0
10:37:28,19.0,49.0
10:37:29,19.0,48.0
10:37:31,19.0,49.0
10:37:32,19.0,49.0
10:37:34,19.0,49.0
10:37:35,19.0,49.0
10:37:37,19.0,49.0
10:37:38,19.0,49.0
10:37:40,19.0,49.0
10:37:41,19.0,49.0
10:37:43,19.0,49.0
10:37:44,19.0,49.0
10:37:46,19.0,49.0
10:37:48,19.0,49.0
10:37:50,19.0,49.0
10:37:52,20.0,48.0
10:37:53,19.0,49.0
10:37:55,19.0,49.0
10:37:56,19.0,49.0
10:37:58,19.0,49.0
10:38:00,19.0,49.0
10:38:01,19.0,48.0
10:38:03,19.0,49.0
10:38:05,19.0,48.0
10:38:07,19.0,49.0
10:38:08,19.0,48.0
10:38:10,19.0,49.0
10:38:12,19.0,49.0
10:38:13,19.0,48.0
10:38:15,19.0,49.0
10:38:17,19.0,49.0
10:38:18,19.0,49.0
10:38:20,19.0,49.0
10:38:22,19.0,49.0
10:38:24,19.0,49.0
10:38:25,19.0,48.0
10:38:27,19.0,49.0
10:38:28,19.0,49.0
10:38:30,19.0,49.0
10:38:32,19.0,48.0
10:38:33,19.0,49.0
10:38:35,19.0,49.0
10:38:36,19.0,49.0
10:38:39,19.0,49.0
10:38:40,19.0,48.0
10:38:42,19.0,49.0
10:38:43,19.0,49.0
10:38:45,19.0,49.0
10:38:48,19.0,48.0
10:38:49,19.0,48.0
10:38:51,19.0,49.0
10:38:52,19.0,49.0
10:38:54,19.0,49.0
10:38:55,19.0,49.0
10:38:57,19.0,49.0
10:38:59,19.0,48.0
10:39:00,19.0,49.0
10:39:02,19.0,49.0
10:39:04,19.0,49.0
10:39:05,19.0,49.0
10:39:07,19.0,49.0
10:39:08,19.0,49.0
10:39:10,19.0,49.0
10:39:11,19.0,49.0
10:39:13,19.0,49.0
10:39:14,19.0,49.0
10:39:16,19.0,49.0
10:39:17,19.0,49.0
10:39:19,19.0,49.0
10:39:20,19.0,49.0
10:39:22,19.0,49.0
10:39:25,19.0,48.0
10:39:26,19.0,48.0
10:39:29,19.0,49.0
10:39:30,19.0,48.0
10:39:32,19.0,49.0
10:39:35,19.0,48.0
10:39:36,19.0,48.0
10:39:38,19.0,49.0
10:39:39,19.0,49.0
10:39:41,19.0,49.0
10:39:42,19.0,49.0
10:39:44,19.0,49.0
10:39:46,19.0,48.0
10:39:47,19.0,49.0
10:39:49,19.0,49.0
10:39:51,19.0,49.0
10:39:53,19.0,48.0
10:39:54,19.0,49.0
10:39:56,19.0,49.0
10:39:57,19.0,49.0
10:39:59,19.0,49.0
10:40:00,19.0,49.0
10:40:02,19.0,49.0
10:40:03,19.0,49.0
10:40:05,19.0,49.0
10:40:06,19.0,49.0
10:40:08,19.0,49.0
10:40:09,19.0,49.0
10:40:11,19.0,49.0
10:40:12,19.0,49.0
10:40:14,19.0,49.0
10:40:15,19.0,49.0
10:40:17,19.0,49.0
10:40:19,19.0,49.0
10:40:21,19.0,48.0
10:40:22,19.0,49.0
10:40:24,19.0,49.0
10:40:25,19.0,49.0
10:40:27,19.0,49.0
10:40:28,19.0,49.0
10:40:30,19.0,49.0
10:40:32,19.0,49.0
10:40:33,19.0,48.0
10:40:35,19.0,49.0
10:40:36,19.0,49.0
10:40:38,19.0,49.0
10:40:39,19.0,49.0
10:40:41,19.0,49.0
10:40:42,19.0,49.0
10:40:44,19.0,49.0
10:40:46,19.0,49.0
10:40:47,19.0,49.0
10:40:49,19.0,49.0
10:40:50,19.0,49.0
10:40:52,19.0,49.0
10:40:53,19.0,49.0
10:40:55,19.0,49.0
10:40:57,19.0,49.0
10:40:58,19.0,48.0
10:41:00,19.0,49.0
10:41:01,19.0,49.0
10:41:03,19.0,49.0
10:41:04,19.0,49.0
10:41:06,19.0,49.0
10:41:07,19.0,49.0
10:41:09,19.0,49.0
10:41:10,19.0,49.0
10:41:12,19.0,49.0
10:41:14,19.0,49.0
10:41:15,19.0,49.0
10:41:17,19.0,49.0
10:41:18,19.0,49.0
10:41:20,19.0,49.0
10:41:21,19.0,49.0
10:41:23,19.0,49.0
10:41:24,19.0,49.0
10:41:26,19.0,49.0
10:41:27,19.0,49.0
10:41:29,19.0,49.0
10:41:30,19.0,49.0
10:41:32,19.0,49.0
10:41:34,19.0,49.0
10:41:35,19.0,48.0
10:41:37,19.0,49.0
10:41:38,19.0,49.0
10:41:40,19.0,49.0
10:41:42,19.0,49.0
10:41:43,19.0,49.0
10:41:45,19.0,49.0
10:41:47,19.0,49.0
10:41:48,19.0,48.0
10:41:51,19.0,48.0
10:41:52,19.0,48.0
10:41:54,19.0,49.0
10:41:55,19.0,49.0
10:41:57,19.0,49.0
10:41:58,19.0,49.0
10:42:00,19.0,49.0
10:42:01,19.0,49.0
10:42:03,19.0,49.0
10:42:06,19.0,48.0
10:42:07,19.0,48.0
10:42:09,19.0,49.0
10:42:11,19.0,48.0
10:42:13,19.0,48.0
10:42:14,19.0,49.0
10:42:16,19.0,49.0
10:42:17,19.0,49.0
10:42:19,19.0,49.0
10:42:20,19.0,49.0
10:42:22,19.0,49.0
10:42:23,19.0,49.0
10:42:25,19.0,49.0
10:42:28,19.0,48.0
10:42:30,19.0,48.0
10:42:32,19.0,48.0
10:42:33,19.0,49.0
10:42:35,19.0,49.0
10:42:36,19.0,49.0
10:42:38,19.0,49.0
10:42:39,19.0,49.0
10:42:41,19.0,49.0
10:42:42,19.0,49.0
10:42:44,19.0,49.0
10:42:45,19.0,49.0
10:42:47,19.0,49.0
10:42:48,19.0,49.0
10:42:50,19.0,49.0
10:42:51,19.0,49.0
10:42:53,19.0,49.0
10:42:55,19.0,49.0
10:42:57,19.0,48.0
10:42:59,19.0,49.0
10:43:01,19.0,49.0
10:43:02,19.0,48.0
10:43:04,19.0,49.0
10:43:06,19.0,49.0
10:43:07,19.0,48.0
10:43:09,19.0,49.0
10:43:11,19.0,48.0
10:43:12,19.0,49.0
10:43:14,19.0,49.0
10:43:16,19.0,49.0
10:43:18,19.0,48.0
10:43:20,19.0,49.0
10:43:21,19.0,48.0
10:43:23,19.0,50.0
10:43:24,19.0,49.0
10:43:26,19.0,49.0
10:43:28,19.0,49.0
10:43:29,19.0,48.0
10:43:31,19.0,49.0
10:43:32,19.0,49.0
10:43:34,19.0,49.0
10:43:35,19.0,49.0
10:43:37,19.0,49.0
10:43:38,19.0,49.0
10:43:40,19.0,49.0
10:43:41,19.0,49.0
10:43:43,19.0,49.0
10:43:45,19.0,49.0
10:43:47,19.0,48.0
10:43:49,19.0,48.0
10:43:51,19.0,48.0
10:43:52,19.0,49.0
10:43:54,19.0,49.0
10:43:56,19.0,48.0
10:43:57,19.0,49.0
10:43:59,19.0,49.0
10:44:01,19.0,48.0
10:44:02,19.0,49.0
10:44:04,19.0,49.0
10:44:05,19.0,49.0
10:44:07,19.0,49.0
10:44:09,19.0,49.0
10:44:10,19.0,49.0
10:44:12,19.0,49.0
10:44:14,19.0,49.0
10:44:15,19.0,48.0
10:44:17,19.0,49.0
10:44:18,19.0,49.0
10:44:20,19.0,49.0
10:44:21,19.0,49.0
10:44:23,19.0,49.0
10:44:24,19.0,49.0
10:44:26,19.0,49.0
10:44:27,19.0,49.0
10:44:29,19.0,49.0
10:44:30,19.0,49.0
10:44:32,19.0,49.0
10:44:35,19.0,49.0
10:44:36,19.0,48.0
10:44:38,19.0,49.0
10:44:39,19.0,49.0
10:44:41,19.0,49.0
10:44:42,19.0,49.0
10:44:44,19.0,49.0
10:44:45,19.0,49.0
10:44:47,19.0,49.0
10:44:48,19.0,49.0
10:44:50,19.0,49.0
10:44:51,19.0,49.0
10:44:53,19.0,49.0
10:44:54,19.0,49.0
10:44:56,19.0,49.0
10:44:57,19.0,49.0
10:44:59,19.0,49.0
10:45:01,19.0,49.0
10:45:03,19.0,48.0
10:45:04,19.0,49.0
10:45:06,19.0,49.0
10:45:07,19.0,49.0
10:45:09,19.0,49.0
10:45:11,19.0,49.0
10:45:12,19.0,48.0
10:45:14,19.0,49.0
10:45:15,19.0,49.0
10:45:17,19.0,49.0
10:45:18,19.0,49.0
10:45:20,19.0,49.0
10:45:21,19.0,49.0
10:45:23,19.0,49.0
10:45:24,19.0,49.0
10:45:26,19.0,49.0
10:45:28,19.0,49.0
10:45:29,19.0,49.0
10:45:31,19.0,49.0
10:45:32,19.0,49.0
10:45:34,19.0,49.0
10:45:35,19.0,49.0
10:45:37,19.0,49.0
10:45:39,19.0,48.0
10:45:40,19.0,49.0
10:45:42,19.0,49.0
10:45:43,19.0,49.0
10:45:45,19.0,49.0
10:45:46,19.0,49.0
10:45:48,19.0,49.0
10:45:50,19.0,49.0
10:45:51,19.0,49.0
10:45:54,19.0,48.0
10:45:56,19.0,48.0
10:45:57,19.0,49.0
10:45:59,19.0,49.0
10:46:01,19.0,49.0
10:46:02,19.0,48.0
10:46:04,19.0,49.0
10:46:05,19.0,49.0
10:46:07,19.0,49.0
10:46:08,19.0,49.0
10:46:10,19.0,49.0
10:46:11,19.0,49.0
10:46:13,19.0,49.0
10:46:14,19.0,49.0
10:46:16,19.0,49.0
10:46:18,19.0,49.0
10:46:19,19.0,49.0
10:46:21,19.0,49.0
10:46:22,19.0,49.0
10:46:24,19.0,49.0
10:46:26,19.0,49.0
10:46:27,19.0,48.0
10:46:29,19.0,49.0
10:46:30,19.0,49.0
10:46:32,19.0,49.0
10:46:33,19.0,49.0
10:46:35,19.0,49.0
10:46:36,19.0,49.0
10:46:38,19.0,49.0
10:46:39,19.0,49.0
10:46:41,19.0,49.0
10:46:42,19.0,49.0
10:46:44,19.0,49.0
10:46:46,19.0,49.0
10:46:47,19.0,49.0
10:46:49,19.0,49.0
10:46:50,19.0,49.0
10:46:52,19.0,49.0
10:46:53,19.0,49.0
10:46:55,19.0,49.0
10:46:56,19.0,49.0
10:46:58,19.0,49.0
10:46:59,19.0,49.0
10:47:01,19.0,49.0
10:47:02,19.0,49.0
10:47:04,19.0,49.0
10:47:05,19.0,49.0
10:47:07,19.0,49.0
10:47:08,19.0,49.0
10:47:10,19.0,49.0
10:47:11,19.0,49.0
10:47:13,19.0,49.0
10:47:15,19.0,49.0
10:47:17,19.0,48.0
10:47:18,19.0,49.0
10:47:20,19.0,49.0
10:47:21,19.0,49.0
10:47:23,19.0,49.0
10:47:24,19.0,49.0
10:47:27,19.0,48.0
10:47:30,19.0,48.0
10:47:31,19.0,48.0
10:47:33,19.0,49.0
10:47:35,19.0,49.0
10:47:37,19.0,49.0
10:47:38,19.0,48.0
10:47:40,19.0,49.0
10:47:41,19.0,49.0
10:47:43,19.0,49.0
10:47:45,19.0,49.0
10:47:46,19.0,48.0
10:47:48,19.0,49.0
10:47:51,19.0,48.0
10:47:52,19.0,48.0
10:47:54,19.0,49.0
10:47:55,19.0,49.0
10:47:58,19.0,49.0
10:47:59,19.0,48.0
10:48:01,19.0,49.0
10:48:02,19.0,49.0
10:48:04,19.0,49.0
10:48:05,19.0,49.0
10:48:08,19.0,48.0
10:48:09,19.0,48.0
10:48:11,19.0,49.0
10:48:13,19.0,49.0
10:48:14,19.0,48.0
10:48:16,19.0,49.0
10:48:17,19.0,49.0
10:48:19,19.0,49.0
10:48:21,19.0,48.0
10:48:23,19.0,49.0
10:48:25,19.0,49.0
10:48:26,19.0,48.0
10:48:28,19.0,49.0
10:48:30,19.0,48.0
10:48:33,19.0,48.0
10:48:34,19.0,48.0
10:48:37,19.0,48.0
10:48:38,19.0,48.0
10:48:40,19.0,49.0
10:48:43,19.0,48.0
10:48:45,19.0,48.0
10:48:46,19.0,49.0
10:48:48,19.0,49.0
10:48:49,19.0,49.0
10:48:51,19.0,49.0
10:48:52,19.0,49.0
10:48:54,19.0,49.0
10:48:55,19.0,49.0
10:48:57,19.0,49.0
10:48:59,19.0,49.0
10:49:02,19.0,48.0
10:49:04,19.0,48.0
10:49:05,19.0,49.0
10:49:07,19.0,49.0
10:49:08,19.0,49.0
10:49:10,19.0,49.0
10:49:12,19.0,48.0
10:49:13,19.0,49.0
10:49:15,19.0,49.0
10:49:17,19.0,49.0
10:49:20,19.0,48.0
10:49:21,19.0,49.0
10:49:23,19.0,49.0
10:49:25,19.0,49.0
10:49:26,19.0,49.0
10:49:28,19.0,49.0
10:49:29,19.0,49.0
10:49:31,19.0,49.0
10:49:33,19.0,48.0
10:49:34,19.0,49.0
10:49:36,19.0,49.0
10:49:37,19.0,49.0
10:49:39,19.0,49.0
10:49:41,19.0,48.0
10:49:42,19.0,49.0
10:49:44,19.0,49.0
10:49:45,19.0,49.0
10:49:47,19.0,49.0
10:49:48,19.0,49.0
10:49:50,19.0,49.0
10:49:52,19.0,49.0
10:49:55,19.0,48.0
10:49:56,19.0,48.0
10:49:58,19.0,49.0
10:49:59,19.0,49.0
10:50:01,19.0,49.0
10:50:02,19.0,49.0
10:50:04,19.0,49.0
10:50:05,19.0,49.0
10:50:07,19.0,49.0
10:50:08,19.0,49.0
10:50:10,19.0,49.0
10:50:11,19.0,49.0
10:50:13,19.0,49.0
10:50:15,19.0,49.0
10:50:17,19.0,48.0
10:50:19,19.0,49.0
10:50:20,19.0,48.0
10:50:22,19.0,49.0
10:50:23,19.0,49.0
10:50:25,19.0,49.0
10:50:26,19.0,49.0
10:50:28,19.0,49.0
10:50:29,19.0,50.0
10:50:31,19.0,49.0
10:50:33,19.0,49.0
10:50:35,19.0,49.0
10:50:36,19.0,48.0
10:50:38,19.0,49.0
10:50:40,19.0,49.0
10:50:42,19.0,49.0
10:50:43,19.0,48.0
10:50:45,20.0,49.0
10:50:46,19.0,49.0
10:50:48,19.0,49.0
10:50:49,19.0,49.0
10:50:51,19.0,49.0
10:50:52,19.0,50.0
10:50:54,19.0,49.0
10:50:55,19.0,49.0
10:50:57,19.0,49.0
10:50:59,19.0,48.0
10:51:00,19.0,49.0
10:51:02,19.0,49.0
10:51:04,19.0,49.0
10:51:05,19.0,49.0
10:51:07,19.0,49.0
10:51:08,19.0,49.0
10:51:10,19.0,49.0
10:51:11,19.0,49.0
10:51:13,19.0,49.0
10:51:14,19.0,49.0
10:51:16,19.0,49.0
10:51:17,19.0,49.0
